iter	RMSE
0	0.0199706469
1	0.01924638268
2	0.01857407884
3	0.01792707272
4	0.01731416219
5	0.01675364301
6	0.01619347877
7	0.0157185641
8	0.01529054128
9	0.01483019566
10	0.01440299912
11	0.0139846286
12	0.01360038451
13	0.01325159049
14	0.0128972083
15	0.01255048894
16	0.01222010236
17	0.01192412397
18	0.01161768873
19	0.01133900687
20	0.01109057782
21	0.01085933622
22	0.01061630929
23	0.01039160735
24	0.01019025565
25	0.009975781701
26	0.00977760871
27	0.009592704718
28	0.009408538599
29	0.009231328127
30	0.009071687912
31	0.00891649095
32	0.008758209836
33	0.00860903192
34	0.008474762302
35	0.008331515196
36	0.008210403011
37	0.008087099732
38	0.00796753922
39	0.007854860179
40	0.007742871318
41	0.007638882156
42	0.007533511064
43	0.00743847153
44	0.007338686203
45	0.007248503346
46	0.007155724721
47	0.007071498626
48	0.006992881271
49	0.006921581158
50	0.006842522342
51	0.006775621914
52	0.006710440158
53	0.006645595979
54	0.006586321246
55	0.006532536475
56	0.006478343079
57	0.006427391313
58	0.006374967695
59	0.006325008864
60	0.006276226798
61	0.00623196433
62	0.006184460001
63	0.006146784198
64	0.006109372301
65	0.006069606709
66	0.006031098301
67	0.00599947547
68	0.005966023875
69	0.005934303511
70	0.005905082732
71	0.005875005533
72	0.005849446327
73	0.005824294633
74	0.005799405843
75	0.005774346184
76	0.00575071195
77	0.005725605757
78	0.005705689679
79	0.00568616326
80	0.00566384024
81	0.005645927852
82	0.005627126059
83	0.005610491005
84	0.00559103278
85	0.005575627974
86	0.005561023148
87	0.005543546667
88	0.005529248971
89	0.005515311345
90	0.005502587295
91	0.005487252195
92	0.005472406155
93	0.005459710768
94	0.005447121253
95	0.005437911468
96	0.005427652098
97	0.005416698631
98	0.005405212812
99	0.005394188435
100	0.005383714727
101	0.005373359822
102	0.005364426231
103	0.00535512654
104	0.005347786309
105	0.005339053327
106	0.00533035345
107	0.005317465659
108	0.005311414192
109	0.005300964836
110	0.005292363833
111	0.00528524182
112	0.005278091706
113	0.005270590784
114	0.005261573309
115	0.005255869239
116	0.005248905754
117	0.005242244373
118	0.005236481769
119	0.005229458172
120	0.005224632809
121	0.005219441594
122	0.005213895373
123	0.005207948173
124	0.00520152093
125	0.005196960614
126	0.005193358553
127	0.005188645717
128	0.005183997934
129	0.005180116932
130	0.00517679279
131	0.00517225169
132	0.005165945176
133	0.005161794856
134	0.005158291952
135	0.005155217905
136	0.005151373312
137	0.005147785074
138	0.005144300372
139	0.005141273231
140	0.005139532686
141	0.005135035053
142	0.005132874981
143	0.005130149807
144	0.005127569528
145	0.005123862914
146	0.005120061735
147	0.005115952594
148	0.005112847908
149	0.005110325696
150	0.005108395204
151	0.005106670644
152	0.005104785292
153	0.005102013332
154	0.005099369167
155	0.00509716664
156	0.005095112676
157	0.00509262633
158	0.005090887247
159	0.005087977599
160	0.005086128978
161	0.005084629691
162	0.005083026969
163	0.00508138576
164	0.005080261242
165	0.005078853197
166	0.005075473848
167	0.005074075642
168	0.005072529361
169	0.005071288981
170	0.005069814425
171	0.005068538572
172	0.00506636191
173	0.005063436863
174	0.005062353332
175	0.005059058462
176	0.005056961035
177	0.005054913421
178	0.005053862808
179	0.005051848156
180	0.005048288644
181	0.00504530599
182	0.00504211773
183	0.005040217096
184	0.00503819223
185	0.005035484886
186	0.005033431825
187	0.005032274877
188	0.005031376498
189	0.005030384143
190	0.00502942407
191	0.005027776606
192	0.005026846534
193	0.005025931553
194	0.005024531732
195	0.005023741804
196	0.005022145636
197	0.005020528664
198	0.005019803407
199	0.005019136357
200	0.005016330133
201	0.005014353711
202	0.00501375714
203	0.005011658027
204	0.005009586832
205	0.005008955916
206	0.005008319777
207	0.005007709029
208	0.005007110193
209	0.005005938778
210	0.005003881389
211	0.005002089411
212	0.00500134843
213	0.004999760613
214	0.004999128982
215	0.004998601904
216	0.004997267262
217	0.004995347265
218	0.004993691369
219	0.004992926003
220	0.004992233811
221	0.004990884388
222	0.004989687198
223	0.004988637294
224	0.004988114026
225	0.004986494227
226	0.004984833933
227	0.004983333392
228	0.004981352199
229	0.004980158502
230	0.004979641959
231	0.004977950734
232	0.004976763587
233	0.004975628614
234	0.004974613502
235	0.004973601062
236	0.004972850923
237	0.004972320517
238	0.004971431273
239	0.004969034925
240	0.004967948675
241	0.004966218538
242	0.00496542911
243	0.004964953784
244	0.004963973471
245	0.004962431245
246	0.004961371948
247	0.004960466424
248	0.004959528885
249	0.004959021737
250	0.004957317045
251	0.004956950847
252	0.004956057404
253	0.004955587525
254	0.004955110873
255	0.004954195741
256	0.004953799054
257	0.004953373164
258	0.004952921889
259	0.004951631718
260	0.004951257979
261	0.004950464484
262	0.004948931074
263	0.004947985498
264	0.004947121259
265	0.004946121379
266	0.004945717138
267	0.004944384753
268	0.004942387176
269	0.004941611024
270	0.00494007941
271	0.004939207093
272	0.004938500536
273	0.004938142169
274	0.004937768113
275	0.004936974721
276	0.004935919272
277	0.004935086826
278	0.004934755006
279	0.004933394315
280	0.004933041489
281	0.0049322632
282	0.004931608517
283	0.004930474356
284	0.004929198675
285	0.004928116714
286	0.004927291375
287	0.004926668592
288	0.004925500236
289	0.004924287713
290	0.004923523295
291	0.00492234552
292	0.004922044496
293	0.00492105353
294	0.004919766648
295	0.004919085969
296	0.004918341921
297	0.004917492897
298	0.004916776427
299	0.004916149416
300	0.004915468207
301	0.004914248198
302	0.004913643646
303	0.004913350116
304	0.004912447261
305	0.004911505136
306	0.004910807359
307	0.004910080311
308	0.004909455814
309	0.00490891801
310	0.004907965516
311	0.004907051667
312	0.004906469705
313	0.004905787195
314	0.004904630624
315	0.004903766003
316	0.004902229998
317	0.004901545004
318	0.004900765616
319	0.004900007561
320	0.004899458255
321	0.004898459647
322	0.004897967241
323	0.004897710844
324	0.004897420664
325	0.004896609111
326	0.004895895865
327	0.004894823696
328	0.004893518133
329	0.004892621378
330	0.004891991721
331	0.004891174543
332	0.004890366635
333	0.004888830435
334	0.004888051748
335	0.004887494315
336	0.004886813068
337	0.004885667477
338	0.004884319006
339	0.004883671442
340	0.004882323637
341	0.004882020002
342	0.004881209859
343	0.004880645283
344	0.004879943697
345	0.004878911838
346	0.004878496913
347	0.00487669108
348	0.004876230305
349	0.004875702281
350	0.004875117386
351	0.004874386812
352	0.004873747056
353	0.004872649234
354	0.00487134446
355	0.004869763116
356	0.004868967533
357	0.004868160456
358	0.004867479035
359	0.004867088574
360	0.00486652062
361	0.004865398942
362	0.004864894139
363	0.004863788743
364	0.004863165871
365	0.004862908991
366	0.004862301317
367	0.0048616404
368	0.004861089096
369	0.004860062822
370	0.004859375015
371	0.004858822317
372	0.004858330563
373	0.004857835816
374	0.004857285308
375	0.004856744514
376	0.004856062061
377	0.004855531372
378	0.004855298793
379	0.004854807942
380	0.004854588453
381	0.004854107798
382	0.004853908073
383	0.004852865287
384	0.004852360812
385	0.004851897511
386	0.00485107864
387	0.004850726331
388	0.004850196515
389	0.004849511773
390	0.00484849722
391	0.004847873432
392	0.004847335242
393	0.004846845311
394	0.004846096087
395	0.004845166246
396	0.004844773898
397	0.004844545851
398	0.004843938888
399	0.004843729471
400	0.004842772938
401	0.004842004744
402	0.004841411128
403	0.004840748392
404	0.004840087024
405	0.004839649479
406	0.004839273223
407	0.004838761477
408	0.004838135019
409	0.004836554819
410	0.004835999388
411	0.004835102808
412	0.004834458617
413	0.004833151426
414	0.004832449985
415	0.004831891901
416	0.004831173644
417	0.004830311265
418	0.004829842596
419	0.004829234404
420	0.004828963309
421	0.004828330479
422	0.004827555962
423	0.004826970319
424	0.00482611296
425	0.00482580953
426	0.004825174226
427	0.004824657293
428	0.004824087084
429	0.004823615547
430	0.004823081869
431	0.004822755462
432	0.004822203825
433	0.004821959044
434	0.004821424489
435	0.00482085299
436	0.004820198804
437	0.004819298531
438	0.004818508486
439	0.004818080442
440	0.004817659139
441	0.004817331773
442	0.004816735803
443	0.004816145307
444	0.004815764359
445	0.004815290557
446	0.004814710155
447	0.004814300239
448	0.004814119636
449	0.004813291949
450	0.004812779213
451	0.004812312261
452	0.004811467358
453	0.004810939914
454	0.004810381345
455	0.004809694781
456	0.004809260205
457	0.00480881075
458	0.004808379578
459	0.004807850262
460	0.004807290807
461	0.004806831207
462	0.004805579568
463	0.004805003045
464	0.004804416378
465	0.004804155457
466	0.004803696629
467	0.004803121939
468	0.004802578147
469	0.004802091408
470	0.004801615845
471	0.004801085544
472	0.004800819684
473	0.004800295853
474	0.004799929132
475	0.004799137751
476	0.004798727207
477	0.004798274995
478	0.004798022812
479	0.004797577604
480	0.004797189566
481	0.004796860681
482	0.004796452905
483	0.004796029105
484	0.004795475378
485	0.004795051707
486	0.00479458563
487	0.004794090033
488	0.004793616199
489	0.004793189805
490	0.004792213465
491	0.004791792373
492	0.004791395346
493	0.004790445696
494	0.004789925511
495	0.004789528832
496	0.004788837307
497	0.004788058166
498	0.004787124984
499	0.004786640504
500	0.004786167873
501	0.004785758824
502	0.004785276334
503	0.004784945086
504	0.004784561012
505	0.004784095594
506	0.004783666273
507	0.004783019721
508	0.004782569518
509	0.004782256735
510	0.004781965872
511	0.004781531243
512	0.004781048664
513	0.004780589521
514	0.00478016818
515	0.004779806158
516	0.004778811541
517	0.004778535374
518	0.004778130844
519	0.004777939313
520	0.004777498811
521	0.004777100541
522	0.004776276106
523	0.004775899581
524	0.004775554932
525	0.004775179877
526	0.004774684391
527	0.004774250178
528	0.004773635287
529	0.004773294335
530	0.004773080861
531	0.004772806974
532	0.004772641994
533	0.004771691142
534	0.004771208292
535	0.004770764914
536	0.004770253882
537	0.004769889296
538	0.004769438944
539	0.004769060363
540	0.004768640263
541	0.004768227478
542	0.004767823902
543	0.004767455324
544	0.004766883924
545	0.004766637094
546	0.004766358007
547	0.004765925119
548	0.004765191793
549	0.004764686109
550	0.004764235669
551	0.004763396659
552	0.004762937854
553	0.004762522245
554	0.004762120171
555	0.004761763553
556	0.004761358417
557	0.004760864853
558	0.004760514145
559	0.00476035419
560	0.004760107614
561	0.00475962417
562	0.004758785696
563	0.004758465913
564	0.004757991011
565	0.004757728598
566	0.004757579439
567	0.004757254005
568	0.004756937774
569	0.004756680588
570	0.004756358295
571	0.00475598929
572	0.004755312173
573	0.004754271229
574	0.00475347555
575	0.004753134059
576	0.004752595706
577	0.004752141084
578	0.004751748683
579	0.004751373145
580	0.004750667766
581	0.00474985691
582	0.004749102745
583	0.004748392596
584	0.004747986042
585	0.004747657892
586	0.004746881176
587	0.004746485617
588	0.004746034941
589	0.004745518931
590	0.004745130641
591	0.004744787983
592	0.004744468046
593	0.004744160539
594	0.004743571881
595	0.004743257641
596	0.004742728112
597	0.004742500435
598	0.00474227988
599	0.004742063854
600	0.004741656965
601	0.00474126511
602	0.004740567832
603	0.004739923261
604	0.004739671133
605	0.004738995252
606	0.004738517943
607	0.004738273798
608	0.004737922424
609	0.004737710064
610	0.004737284998
611	0.004736886847
612	0.004736599985
613	0.004736180714
614	0.004735574365
615	0.004735190251
616	0.004734906932
617	0.004734606005
618	0.004734244532
619	0.004733912873
620	0.004733589327
621	0.004733114527
622	0.004732493829
623	0.004732342233
624	0.004731749688
625	0.004731381303
626	0.004731047355
627	0.004730654971
628	0.00473003231
629	0.004729701908
630	0.004729457411
631	0.004728969039
632	0.004728774387
633	0.00472836092
634	0.004728065588
635	0.004727872349
636	0.004727503887
637	0.004727017928
638	0.004726729589
639	0.004726380894
640	0.004725890124
641	0.004725520277
642	0.004725167188
643	0.004724829118
644	0.004724660632
645	0.004724510463
646	0.004724089814
647	0.0047237859
648	0.004723465103
649	0.004722912076
650	0.004722360736
651	0.004721991463
652	0.004721578257
653	0.004721276254
654	0.004720644794
655	0.004720519539
656	0.004720149307
657	0.00471970574
658	0.004719255754
659	0.004718567582
660	0.004717838598
661	0.004717325915
662	0.004717123459
663	0.004716487927
664	0.004716150214
665	0.004715685671
666	0.004715219744
667	0.00471480032
668	0.00471448311
669	0.004713899552
670	0.004713525838
671	0.004713105451
672	0.004712853066
673	0.00471254226
674	0.004712350444
675	0.00471184082
676	0.004710864021
677	0.004709853663
678	0.004709678453
679	0.004709129234
680	0.004708806907
681	0.004708604495
682	0.004708261955
683	0.004708146329
684	0.004707729897
685	0.004706785484
686	0.004706625834
687	0.004706292791
688	0.004705692102
689	0.004705252092
690	0.004705036546
691	0.004704521379
692	0.004704261654
693	0.004704060579
694	0.004703859814
695	0.004703580903
696	0.004703080208
697	0.004702617048
